5;PAÑOS SCOTH BRITE SECATODO 4 X 3;11;7.8;22
5;PAÑOS ABSORVENTES WETEX X 20 ;11;16.9;22
5;PAÑOS SECATODO MULTIUSO X 20 UND;11;13.8;22
5;PAÑOS VIRUTEX PARA PISO CON OJAL 50 X 85;10;6.5;22
5;PAÑOS VIRUTEX ABSORBENTE X 20 UND;11;16;22
5;"PAPEL FILM EN ROLLO DE 20"" X 4";23;23.9;22
5;PAPEL HIGIENICO X 20 ;31;14.8;22
5;PAPEL HIGIENICO IDEAL X 20 ROLLOS;11;18;22
5;PAPEL PLASTICO CLING FILM 12 X 2000;2;67;22
5;PAPEL PLÁSTICO DOMINGO 30 X 600 METROS CAJA;2;72;22
5;PAPEL PLÁSTICO TRIPLE B X 305 METROS;2;29.5;22
5;PAPEL PLÁSTICO DARNELL X 609 MTS GRANDE AZUL/NEGRO ;2;59;22
5;PAPEL TOALLA X 200 M X 4;2;59.9;22
5;PAPEL TOALLA ELITE ULTRA DE COCINA X 3;11;5.2;22
5;PAPEL TOALLA SUMAC X 200 MT JUMBO;11;14;22
5;PLATOS DESCARTABLES TECNOP P22 X 25 UND;11;2.44;22
5;SAPOLIO INSECTICIDA MATACUCARACHA X 360 ML;10;8;22
5;POLIGRASA;10;12.5;22
5;QUITA SARRO MASTER CLEAN X 1 GL;13;14;22
5;RECOGEDOR DE BASURA;10;6.8;22
5;RECOGEDOR VIRUTEX ECONOMICO;10;4.5;22
5;SACASARRO MASTER CLEAN ;13;14;22
5;SECADOR SET X 3;24;6.9;22
5;SECADOR MANTEL SET X 3 ;24;3.9;22
5;SECADORES BLANCO CHICO;25;3.5;22
5;SERVILLETAS NOBLE CORTADA X 200 UND;11;1.01;22
5;SERVILLETAS TESS 400 UNIDADES;11;2.2;22
5;SERVILLETAS X 400 X 6;12;11.89;22
5;SHAMPO SEDAL DUO 2 EN 1 CAJA X 20 SACHET;2;13;22
5;SODA CAUSTICA X 1 GL;13;7;22
5;SODA CAUSTICA X KL;3;7;22
5;TACHO MARRON/AMARILLO/NEGRO N#80;10;70;22
5;TAPAS X 100 UND;11;7;22
5;TAPER 1/2 LT X 100 UNIDADES ;14;25;22
5;TAPER 1 LT X 100 UNIDADES;11;31.5;22
5;TAPER 8 ONZAS X 100 UND;14;17;22
5;TAPER CT3 X 100 UNIDADES;11;28;22
5;TAPER CT5 1/4 POLLO X 100 UNIDADES;11;19;22
5;TAPER DESCARTABLE PARA SEGUNDO 2 x 200;11;97.37;22
5;TAPER DESCARTABLE PARA SEGUNDO 5 x 200;11;36.9;22
5;TAPON BELL;10;7.9;22
5;TENEDORES ACRÍLICO GRANDE X 50 UND;11;4.5;22
5;TENEDORES DESCARTABLES GRANDES X 50;11;3.5;22
5;TRAPEADOR DE FELPA;10;5.99;22
5;TRAPEADOR ETERNA POLIALGODON X UND;10;6.5;22
5;TRAPEADOR INDUSTRIAL;10;11.9;22
5;VASOS ACRÍLICOS;14;29;22
5;VASOS TECNOPOR 8 OZ X 25 UND;11;2.3;22
5;VASOS TRANSP. 6.5 OZ X 50 UND;11;1.5;22
5;VIRUTEX PAÑO PARA PISO 50 X 85;10;6.5;22
6;ASADO REDONDO;3;18;22
6;BISTEK;3;13;22
6;CABEZA DE CERDO;3;9;22
6;CARNE MOLIDA;3;13.8;22
6;CARNE PARA CARAPULCRA;3;13;22
6;CERDO TROZADO;3;13;22
6;CHORIZO X 7 X 500gr;11;6.5;22
6;CHORIZO PARRILLERO X 500 GR X 6 UND;10;10;22
6;CHULETA DE CERDO ;3;13;22
6;CHULETA - BRAZUELO C/L MARIP 170-325;3;12.5;22
6;CHULETA - BRAZUELO C/L MARIP 220-280 ;3;13.4;22
6;CHULETA - COGOTE C/L - MARIP 7MM 240-370;3;12;22
6;CHULETA - LOMO MARIP 220-410 GR X 10;3;13.8;22
6;CHULETA-PIERNA C/L-CORTE 7MM 200-560;3;10.3;22
6;CHULETA DE RES - ZAPATITO;3;13.8;22
6;CORAZON CONCEPCION;3;9.3;22
6;CORAZON VACUNO LAS MORAS;3;10.5;22
6;CORAZON VACUNO GJ;3;10.5;22
6;CORAZON MONDELLI;3;9.3;22
6;CORAZON VACUNO FRIBOI;3;10.5;22
6;CORAZON VACUNO MADEKA;3;10.5;22
6;COSTILLA DE CERDO;3;14;22
6;HAMBURGUESA PECHO POLLO 6U X 500 GR;10;6.9;22
6;HAMBURGUESA PECHO POLLO 90 GR 4U X 350 GR;10;4.6;22
6;HAMBURGUESA PECHO POLLO 16U X 960 CONG;10;12.5;22
6;HIGADO;3;11;22
6;HIGADO VACUNO IBP;3;6;22
6;HIGADO ST HELESN;3;6.6;22
6;HIGADO CARGUILL EXCELL;3;6.6;22
6;HUESO DE RES;3;12.5;22
6;HUESO MANZANO;3;13;22
6;HOT-DOG X 24;3;8.1;22
6;JAMON DEL PAIS LA GRANJITA X KG;3;29.8;22
6;JAMON PIZZERO;3;19.8;22
6;JAMONADA DE POLLO X 200 GR 16 RODAJAS;10;2.9;22
6;JAMONADA DE POLLO X 100 GR 8 RODAJAS;10;1.6;22
6;JAMONADA DE POLLO X KG ;3;13.8;22
6;LOMO FINO;3;36;22
6;LONJA DE CERDO;3;10;22
6;MALAYA;3;13;22
6;MOLLEJA DE POLLO SEARA;3;6;22
6;MONDONGO CONGELADO EXTRA;3;9;22
6;MONDONGO CONGELADO CASERO;3;8.6;22
6;MONDONGO ENTERO AMERICANO CCA;3;9.5;22
6;MONDONGO CONGELADO EN CAJA;3;9.5;22
6;MORTADELA DE POLLO X 200 GR;11;2.3;22
6;OSOBUCO;3;12;22
6;PANCETA;3;16;22
6;PIERNA PRECOCIDA;3;17;22
6;PECHO DE RES;3;13;22
6;PERRO CALIENTE POLLO X 1 KG X 24 UND;3;7.7;22
6;PIERNA DE CERDO ;3;12.5;22
6;PULPA DE CERDO;3;12.5;22
6;PULPA DE RES;3;13.8;22
6;QUESO DE CHANCHO X 200 GR;11;2.9;22
6;SALCHICHA VIENA X 32 UNID.;3;23.9;22
6;SANCOCHADO DE RES;3;13.8;22
6;TRIPA DE RES;3;10;22
7;ALITAS DE POLLO FRESCAS 70-120 GR;3;7.5;22
7;CHURRASQUITO DE POLLO BOLSA 16*63;3;114;22
7;GALLINA ENTERA C/M SADIA;3;7.7;22
7;HUEVO GRANDE ENVASADO PAQ. 15 UNID.;3;5.7;22
7;HUEVO ROSADO PAQ. 180 UNID.;3;5.8;22
7;HUEVOS SAN FERNANDO X 1/2 JABA;11;59;22
7;MOLLEJA ENTERA SELECCIONADA;3;6.8;22
7;MOLLEJA CONGELADA - BOLSA X 500 GR;10;5.1;22
7;MUSLITOS DE POLLO FRESCO 110-220 GR;3;8.2;22
7;PAVO PIERNA ENTERA;3;8.81;22
7;PAVO PIERNA SADIA;3;9;22
7;PECHUGA DE POLLO FRESCA GRL 500-850 GR;3;9.8;22
7;PECHUGA DE POLLO GRANDE 800 GR A MAS;3;8.7;22
7;PIERNA DE POLLO TYSON;3;5.3;22
7;PIERNA CON ENCUENTRO FRESCA 300-500 GR;3;6.63;22
7;PIERNA CON ENCUENTRO RANGUEDA 400-450 GR;3;6.93;22
7;PIERNA CON ENCUENTRO POLLO CASE FARMS 15 KG;3;5;22
7;PIERNA DE PAVO VIRGINIA;3;9;22
7;PIERNA DE PAVO DAKOTA;3;9.2;22
7;POLLO FRESCO MERCADO PLUS C/M 1.80-2.00;3;6.5;22
7;POLLO FRESCO MERCADO PLUS C/M 2.00-2.20;3;6.3;22
7;POLLO MOLLEJA;3;6.3;22
7;ENVÍO POR BUS;29;27;22
8;ESPINAZO DE PESCADO;3;2;22
8;ESPINAZO DE PERICO;3;630;22
8;FILETE ALBACORA;3;26;22
8;FILETE DE BONITO;3;10;22
8;FILETE DE DIAMANTE;3;25;22
8;MIXTURA DE MARISCOS X 1 KG;3;20;22
8;MIXTURA DE MARISCOS ARO X 12 KG;2;263.9;22
8;PESCADO PARA SOPA - BONITO;3;7;22
8;FILETE DE POTA;3;7;22
8;PULPO;3;12.4;22
